ASSETID,PERIOD,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE
A10543580491052166294,201806,187000,119,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1947.0,1.0,1.0,1947,5,10,7,0,0,1,901870451480852,960856373580173,113142980844476,-379015923371795,39477653537125
A15709013654275136108,201806,265000,111,4,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1965.0,2.0,1.0,1965,5,14,7,0,0,1,995676223401157,109176920845733,957674564760836,-377139849824294,394787012710258
A14565847590963368168,201806,407000,135,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1900.0,3.0,1.0,1900,5,11,5,0,0,1,100353062136871,734724827902538,135992710539508,-381739672057561,394778680881541
A8493114891161296413,201806,271000,130,4,3,0,1,1,3,0,0,50001,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1965,5,16,5,0,1,0,107557773111545,751235912684474,133607371418033,-381547682253631,394786475273456
A2149276455692531824,201806,178000,75,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1964.0,2.0,1.0,1964,4,17,6,0,0,1,794969769730664,940387799546171,10643527584337,-377989071248216,394768285898015
A2543141377711695764,201806,129000,40,1,1,0,0,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1910.0,2.0,1.0,1910,4,9,6,0,0,1,108258869962244,743643124395013,13437098067158,-381639251568338,39478685625825
A14705189572290230279,201806,201000,91,3,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1900.0,5.0,1.0,1900,5,11,5,0,1,0,98001521086995,706528140281912,139751064167627,-382114589902289,394774801479086
A5355722581506115177,201806,132000,44,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1820.0,,,1820,4,5,5,0,0,1,912663019941568,103185217736277,990332536491201,-377412516186819,394779416780306
A11594390142831829134,201806,291000,128,4,2,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1947.0,3.0,1.0,1947,5,15,5,0,0,1,109249409519759,110701841394466,987034412234821,-377502964152694,394795562924019
A3815798879547100227,201806,162000,100,2,1,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,2.0,1.0,1890,3,7,8,0,0,1,126813064061278,667511329263543,145102730605965,-382877211728993,394800828501557
A17282569284605048632,201806,293000,130,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1958.0,3.0,1.0,1958,5,15,5,0,0,1,116692423760674,110545764001782,100572030590421,-377664115001497,394802175706207
A10554802355617677963,201806,156000,94,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1963.0,1.0,,1963,6,14,6,0,1,0,831641245148375,960603935652205,106645274461386,-378116612402689,394771467752018
A7789162764352061482,201806,1125000,320,3,5,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1981.0,,1.0,1981,4,7,6,0,0,1,110634502746758,886390180892737,120604752108067,-380056819689793,394793436361734
A15346286148592770601,201806,60000,65,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1952.0,2.0,1.0,1952,4,8,5,0,1,0,111356478435426,109958681436996,998230881527365,-377623965816435,394797391988621
A4619164901093945441,201806,189000,91,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,5.0,1.0,1895,3,7,6,0,1,0,980103069098977,755317829103877,134263544495325,-381512777738398,394777188349848
A26987220314127349,201806,194000,119,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1947.0,1.0,1.0,1947,5,10,7,0,0,1,96355170443522,94424845518142,11466990987829,-379287027930269,394781731526408
A10667706426641081701,201806,243000,90,3,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1995,3,4,6,0,0,1,978019142412698,888309081847425,120236697925435,-379938139512354,394781698174162
A15375739033064386162,201806,162000,62,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,2012,3,7,6,0,0,1,101037091300676,79142436033172,129879015810749,-381065801293637,394781682108082
A8243940376946473069,201806,139000,96,3,2,0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1968.0,3.0,1.0,1968,7,11,6,0,1,0,974443052074351,68231217628624,142816453283185,-382435955044077,394772801848541
A6262198357129726210,201806,183000,73,2,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1920.0,1.0,,1920,4,5,5,0,0,1,12912066750478,867115351180288,128158817791706,-380788540665617,394809096433661
A9265271880290377445,201806,177000,114,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,2001,5,10,8,0,0,1,110460363634289,878838984362475,121313819572001,-380139477194506,394793094645772
A12931536811704387783,201806,117000,60,2,1,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,1.0,1.0,1961,3,4,5,0,0,1,933966292335909,102641544711468,938809007556094,-376846544878581,394781541231757
A7102427342001124934,201806,191000,95,3,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,2005,4,5,6,0,1,0,101672891629203,69310838398839,140258119244867,-382230198644008,39477807068954
A18349311986797195474,201806,164000,101,1,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1900,5,11,7,0,0,1,109741232737903,683818399794076,140348830190456,-382328927498095,3947858404942
A5368205105887660963,201806,169000,114,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,2001,4,9,4,0,0,1,963932046076174,912168975487202,117959363850952,-379661747075912,394781005237559
A9001201571116568775,201806,291000,128,4,2,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1947.0,3.0,1.0,1947,5,15,5,0,0,1,110993178794592,112692728843768,970260225488206,-377299079552643,39479722857894
A14430358243015875170,201806,246000,140,5,2,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1965.0,1.0,1.0,1965,4,9,5,0,1,0,110282364542361,710466633150123,137709922089515,-382032136593306,394787485305298
A16162268317804724931,201806,134000,60,0,1,0,0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1920.0,3.0,1.0,1920,6,8,6,0,0,1,775790080482272,903549462398319,990892039564481,-377062941533539,394767266102951
A15561213738724988495,201806,255000,96,3,2,1,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1930.0,5.0,1.0,1930,5,11,6,0,0,1,106055295479371,645577301616166,144592011181385,-382768334652752,394780263926588
A17824686093276526643,201806,215000,73,2,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,2.0,1.0,2007,4,12,7,0,0,1,827230724328626,546999848593979,155412431435944,-383283863762351,394751281603981
A1008700710431173343,201806,120000,70,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,2005,4,8,6,0,0,1,520922134600736,474392708028604,144769708126273,-380848440672804,394731183856727
A9435767258541238341,201806,270000,157,4,2,0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1982.0,2.0,1.0,1982,9,88,2,0,0,1,602039139218625,170846766248898,174497047814396,-383385875087375,394711665838854
A1887762274771398947,201806,143000,54,1,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,3.0,,2011,6,21,6,0,0,1,59592498477176,365534105698329,156955518587532,-382276163199291,394728622736216
A15550893293165681862,201806,269000,133,3,2,0,1,1,3,0,0,22001,0,0,0,1,0,1,0,0,0,0,0,0,1990.0,4.0,1.0,1990,7,18,3,0,0,1,756177521410489,39926909042854,163388583211333,-383669606299935,394738305694293
A8656305631500977141,201806,381000,155,3,2,0,1,1,3,0,0,50001,0,0,0,1,1,1,0,0,0,0,0,0,1977.0,8.0,1.0,1977,9,17,5,0,0,1,810542073640286,399765912891771,1681224251924,-384327233118057,3947396248787
A193995690719937449,201806,143000,75,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,2005,4,8,6,0,0,1,591737999026896,415891553100876,152243604675692,-381880069907197,394731956850345
A4364105930140523231,201806,267000,157,4,2,0,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1982.0,2.0,1.0,1982,9,88,2,0,0,1,593344876488521,175845182018138,174045874941204,-383294314384482,394711284870354
A2671386902452718432,201806,139000,85,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1960.0,3.0,,1960,7,40,6,0,0,1,589748525594211,322853413155682,1605334403281,-382499055103647,394724979333401
A14065879473886686820,201806,142000,76,3,1,0,1,0,3,0,0,40001,0,0,0,0,0,0,0,0,0,0,0,0,1961.0,2.0,1.0,1961,4,9,5,0,0,1,630312022233038,312727995480437,162926917166976,-382923036379641,394726606319592
A10106372547098794646,201806,179000,109,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973.0,8.0,,1973,8,20,6,0,0,1,726736454033945,321427971571137,167876225387817,-383858182765537,394731411370154
A4926785732719899334,201806,217000,100,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,2.0,1931,6,8,6,0,0,1,654462651230224,400888688776148,156424529240311,-382568478956523,394734364124825
A9114027221988828977,201806,258000,155,4,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1960.0,8.0,1.0,1960,8,17,3,0,0,1,402295565841128,409626535098161,151704652028761,-380625096806234,394716359083809
A3345631668893862325,201806,253000,148,4,2,1,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1971.0,1.0,1.0,1971,5,19,4,0,0,1,522561796189769,343419628600564,15730857661367,-381836921796874,394721767183149
A15890589252506155444,201806,151000,90,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1911,4,9,5,0,0,1,501225699123469,355245121245071,156047030907591,-381607344004871,394720994753722
A10931895197154602598,201806,271000,153,4,2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,8.0,,1958,8,17,3,0,1,0,322471856388216,500541382398504,143563373723132,-379473975275675,394716459916289
A10320336129859266824,201806,164000,101,1,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1972,9,17,5,0,0,1,769234052405694,381396127889321,166065599750903,-383952396320111,394737288301967
A7177500750352316317,201806,262000,153,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957.0,8.0,1.0,1957,8,17,3,0,1,0,335580200686325,508157711583881,142617331149595,-37949112066259,394718085366504
A5551474229095100871,201806,257000,153,4,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,,8.0,1.0,1958,8,17,3,0,1,0,419912940180903,43806071788276,148114624304445,-380492745093612,394720653475512
A14724045947602410289,201806,275000,133,3,2,0,1,0,3,0,0,22001,0,0,0,1,0,0,0,0,0,0,0,0,1990.0,4.0,1.0,1990,7,18,3,0,0,1,80559743802169,494198125322369,158705618789534,-383498180838131,394746825460316
A9624196315779661816,201806,358000,150,5,2,0,1,1,3,0,0,40001,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,1.0,1.0,1990,7,18,3,0,0,1,768244489388838,475727243012141,157261806634063,-383205318502644,394744327140303
A10729929110480781242,201806,292000,143,3,2,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2006.0,1.0,1.0,2006,5,11,4,0,0,1,431488598486127,451374948157956,146570087693301,-380450134263305,394722715894585
A939970387017448394,201806,450000,180,4,2,0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1998.0,3.0,1.0,1998,6,10,4,0,0,1,813655358681525,441087272686606,164572465264933,-384047285890153,39474298520883
A12793035527110418799,201806,76000,58,3,1,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,3.0,1.0,1942,4,9,5,0,1,0,804449112838808,581046686951296,149789381217223,-382661884891392,394752853204677
A14449881586994973638,201806,243000,175,4,2,0,1,1,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1984.0,2.0,2.0,1984,9,88,2,0,0,1,537362743854297,221952996080857,170096844055879,-382659268798809,394710150891905
A17928422635670949423,201806,240000,117,3,2,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1990.0,1.0,1.0,1990,7,18,3,0,0,1,826021755252701,469775962395986,16300786606147,-383968153898861,394745489860004
A5501704840857417820,201806,246000,147,4,2,0,1,1,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,2.0,1.0,1982,9,88,2,0,0,1,583910690932796,18248271058578,17345961241126,-383190802585525,394710991298082
A11272636218275419824,201806,127000,70,3,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1961.0,0.0,1.0,1961,4,9,8,0,0,1,648304513679339,344094160300127,161095204173106,-382898935643234,394729934149176
A8229584301308429777,201806,147000,102,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1942.0,1.0,1.0,1942,7,8,6,0,0,1,840802763743358,514152729536222,160068998765309,-38376815381038,394749228531909
A13793281732523620133,201806,163000,99,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,,1942,5,15,6,0,0,1,873245078920573,545327540173392,160205325769753,-383907670527087,394752322933612
A861461204061207476,201806,282000,128,6,2,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,3.0,,1960,7,21,4,0,0,1,675779725712148,269083936128286,168824412716218,-383613325578534,394725410433762
A11767643170865475315,201806,272000,157,4,2,0,1,1,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1982.0,2.0,1.0,1982,9,88,2,0,0,1,532392770678612,213339942027368,171840235818986,-382680669614677,394707543158328
A7866356075349349135,201806,386000,168,3,2,1,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2007.0,4.0,1.0,2007,5,16,4,0,0,1,363611432790088,450297115828782,148287078236992,-38011476342257,394716063867585
A16705634578029133938,201806,136000,95,3,1,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1985.0,4.0,1.0,1985,4,9,7,0,1,0,843486028700972,559545671501705,155686547475374,-383371717674622,394752652706365
A15519556275699517037,201806,148000,110,4,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1894,3,4,6,0,0,1,561696442770727,443564480709649,148685990896996,-381415167716183,39473194218941
A8167547296230370207,201806,991000,560,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,1.0,1968,5,11,5,0,0,1,78260652041953,663242647484324,139073711799136,-381519072939209,394756919976277
A12214939588599692122,201806,212000,151,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,4,9,5,0,0,1,431184399513054,61723425143888,129855983416759,-378915433300485,394732099348979
A17630547167087383242,201806,168000,83,5,2,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1964.0,1.0,1.0,1964,4,10,7,0,1,0,712407504025681,646241174297597,135753056845095,-380920053758363,394752370673936
A4463476769345289262,201806,174000,100,5,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1996,5,10,4,0,0,1,680759869423229,602997004249397,138361293909496,-38105139674388,394748346316191
A5723238172625758181,201806,217000,151,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,4,4,0,0,1,388693172889098,629825100751018,121084965950936,-377661788700721,394731636346589
A18077844877609706131,201806,345000,105,4,3,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1932.0,4.0,1.0,1932,9,17,3,0,0,1,328226574105357,57261459257739,122135299084152,-377343581542144,394726609698998
A12076195169011806267,201806,227000,110,4,1,1,0,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,,5.0,1.0,1920,5,7,5,0,0,1,284236662030911,498709453671976,135043654199842,-37846538287524,394718844987507
A6318148740672464471,201806,369000,105,2,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1905.0,4.0,1.0,1905,5,7,5,0,0,1,286365673020394,499028477176181,135493571693907,-378523790239695,394718768075272
A15349637269785936790,201806,302000,132,3,1,1,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1820.0,1.0,1.0,1820,4,9,4,0,0,1,803454848610248,685816880710409,138302425667578,-38151063060828,394759170273368
A8332076681783623840,201806,217000,98,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,1.0,1.0,1992,9,8,5,0,0,1,290684906257635,534469939553939,124408044380185,-377333204913057,394723184014732
A17377051314204181152,201806,347000,140,4,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1962.0,2.0,1.0,1962,9,12,8,0,0,1,524773935279711,598479496194106,132603305138629,-379729347185521,394738228704857
A3268035163767079095,201806,310000,130,3,2,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1953.0,6.0,,1953,6,24,3,0,0,1,380842839779134,517252866170836,140428300256968,-379612578744419,39472288741815
A18110502261604875524,201806,468000,237,5,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1949.0,7.0,1.0,1949,8,16,5,0,0,1,407209097257215,489505563433985,142899076724459,-379994487592132,394723333879696
A12247525946009910470,201806,464000,185,6,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1952.0,2.0,1.0,1952,8,16,5,0,0,1,373852877639253,564093516341095,135721978098657,-379139572157086,394725032950855
A18380966291984228837,201806,242000,78,0,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1960.0,5.0,1.0,1960,9,5,7,0,0,1,543503437740208,750405570373737,117239921876976,-378169563962023,394744993847884
A9934096433682935834,201806,240000,128,4,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,4,4,0,0,1,412219861843051,650850657052405,121530614496553,-377876031592395,394733396361275
A5392209850497827926,201806,271000,100,2,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,3.0,1.0,1920,4,8,3,0,0,1,376249176561382,607943183366989,126288793749823,-378182274515514,394729231323403
A4673838118699015256,201806,288000,86,3,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,3.0,1.0,2001,1,2,5,0,0,1,709049127156522,713240847056347,12815930517516,-38011844639392,394755343058875
A9276615767709954298,201806,456000,175,3,2,1,1,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2009.0,3.0,1.0,2009,6,4,5,0,0,1,304819530260187,554725815712751,120080513362294,-376873158592075,394724972027355
A3227267938192201724,201806,302000,180,4,2,0,1,1,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,4.0,1.0,1980,5,27,3,0,0,1,44729674059565,468076245081569,14477252180423,-380405834166034,394725228372626
A2790417788186252280,201806,377000,105,2,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1905.0,4.0,1.0,1905,5,7,5,0,0,1,258919649372472,464587517855543,137879052487237,-37854757308956,394715530272754
A9817052726774485956,201806,227000,100,4,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1905.0,5.0,1.0,1905,5,7,5,0,0,1,245883487916094,455255464184166,13728541058826,-37839862180991,394714956143666
A6493964985900349404,201806,224000,72,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1993,4,5,4,0,0,1,323235958705567,530949217876358,136125955649022,-378840528740554,39472109172082
A14787736027703740038,201806,332000,213,5,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,1.0,1949,8,16,5,0,0,1,362847850702406,56920730766955,135402559025446,-379037412193701,394724379294492
A13629173146341418480,201806,174000,93,3,2,0,1,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1980.0,4.0,1.0,1980,6,11,4,0,1,0,756208626839671,658211614879407,137547628115659,-381269294656652,39475533219578
A7130974162884386861,201806,310000,130,3,2,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1953.0,6.0,,1953,6,24,3,0,0,1,310896977043672,513429917131811,137751583910586,-378905357968723,394719304583421
A467187510175747245,201806,473000,185,6,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1952.0,2.0,1.0,1952,8,16,5,0,0,1,354465593869478,556248259183889,136913014181112,-379124117309222,394722957441685
A6714078958022566755,201806,259000,139,2,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,2.0,1.0,1870,3,7,5,0,0,1,282567833106012,519845250355288,127643122425572,-377664143452681,394721727202258
A3097687599499434866,201806,140000,51,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,1.0,1.0,1900,3,4,5,0,0,1,535007137116469,764075289761599,114188692473319,-377763063617512,394744902127937
A14006920520468796738,201806,216000,151,4,2,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,4,4,0,0,1,459102099640057,642198796914412,127380449352163,-378822304311784,394735231422313
A6492767280503638923,201806,368000,140,3,2,0,0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,,4.0,1.0,1890,5,10,5,0,0,1,643827119078763,784421274021077,101244816016852,-37675848254417,394755485950451
A4135104191428714171,201806,439000,135,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,,1966,8,9,4,0,0,1,169887842250757,364635031661137,141702532681238,-378184481991354,394706980090704
A15589245387209116465,201806,179000,71,1,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1920.0,3.0,1.0,1920,4,8,5,0,0,1,831301306842605,870915360603249,118417159532653,-379450832757661,394769066069777
A4131675906722771632,201806,232000,128,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,4,4,0,0,1,376582161438844,614545429985428,123298729574335,-377841748073332,394730145459063
A768029575582822861,201806,431000,111,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,2.0,1.0,2000,5,11,3,0,0,1,767202023530592,780443943999716,124391546213344,-379920238344728,394761694616
A17296238956938010742,201806,382000,225,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1950.0,6.0,1.0,1950,11,42,2,0,0,1,438380379849139,509917916668355,140586516436915,-379991574027526,394727207006602
A3709063223459906216,201806,606000,285,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,1.0,,1988,4,8,6,0,0,1,687776708822016,785017394873237,118698726072159,-379009324453364,394756624450228
A14753076961741778598,201806,298000,180,4,2,1,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,4.0,1.0,1920,3,8,4,0,0,1,421826675451138,458740662102011,145911349369661,-380335008189232,394722419678776
A9487866076711561811,201806,320000,130,3,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,6.0,,1954,6,24,3,0,0,1,37657705226455,517363064986565,140498467002882,-379590702452164,394722522133319
A12464972865519543734,201806,126000,35,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1929.0,3.0,1.0,1929,4,5,5,0,0,1,385343473876678,618304459291651,125402646512255,-378143713379563,39473021359108
A12052773905411625338,201806,439000,111,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,2.0,1.0,2000,5,11,3,0,0,1,828156651537671,852357997803762,120506723609655,-379674891716479,394768215715522
A11514011656853523185,201806,173000,90,5,2,1,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1964.0,1.0,1.0,1964,5,10,4,0,1,0,695030529944788,599329720862431,139608007619576,-381235200548032,394748928266095
A4685163227466254600,201806,233000,143,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,4,4,0,0,1,39232895109974,617749346531462,128499148383043,-378529343496344,394729669973071
A804416876819547502,201806,171000,52,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1930.0,10.0,1.0,1930,9,17,3,0,1,0,227160075510931,470083098720461,128207788275303,-377285165790064,394717407543289
A5313821557017594398,201806,217000,150,4,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,2.0,1.0,1943,7,4,4,0,0,1,396893248855701,636740829565286,121463161800788,-377764286478673,39473220000325
A12424806823819393645,201806,93000,85,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,2.0,1920,3,8,4,0,0,1,489752459544396,481787026271298,143590413286232,-380564506256,394729408187413
A10470261218050465143,201806,195000,75,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,2.0,1.0,2006,4,9,5,0,0,1,587267162488111,704598034681819,123270616718408,-379069057804665,39474690842408
A3871891003352849229,201806,392000,150,2,2,0,0,1,3,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,,4.0,1.0,1890,5,10,5,0,0,1,661158749967306,810396326674531,102454122082951,-37699697386027,394756981191392
A5217060808370782160,201806,309000,130,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1953.0,,,1953,4,4,4,0,0,1,301473768992207,503604965307335,137998626981528,-378861944353257,394718483999587
A14509194319366027397,201806,957000,750,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1900,4,5,4,0,1,0,439978552421002,647024732038733,126867880204853,-378652824678295,394733931962096
A4955837259220768798,201806,487000,185,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1945.0,9.0,1.0,1945,8,17,5,0,0,1,325971279024025,395964742705642,160722545130294,-380393862577549,394700541557655
A8865756452339963115,201806,913000,200,5,2,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,1.0,1.0,1967,8,24,2,0,0,1,464537751163915,108781134111173,120235462470287,-371252826532684,394692621697719
